t,i,S,Y,P,U,A,D,O,X0,X1
3,3430,1,1,1,0,1,1.0,0.0,3.8591650401416246,5.18894500607972
3,3432,0,0,0,0,1,0.0,0.0,-3.5276774063393592,-2.6132456792872683
3,3434,1,0,0,0,1,0.0,0.0,2.3850353006317646,10.399738091754921
3,3435,0,0,0,0,1,0.0,0.0,-4.403669528116228,-5.747992406791444
3,3437,0,0,0,0,1,0.0,0.0,-1.3079734498670386,-0.5567899016718629
3,3440,1,0,0,0,1,0.0,0.0,1.4488199637548729,7.360123225371894
3,3443,1,0,0,0,1,0.0,0.0,3.3392013809933676,5.0552284232063
3,3444,0,0,0,0,1,0.0,0.0,-1.9020114539101718,0.9678815044130997
3,3446,1,0,0,0,1,0.0,0.0,0.9649965664415017,2.1072723659394645
3,3448,0,0,0,0,1,0.0,0.0,-3.3536141680052074,-1.9433781965782544
3,3449,1,1,1,0,1,1.0,0.0,4.096213613370812,3.6823184553762176
3,3452,1,0,0,0,1,0.0,0.0,2.2217564665548104,4.496371825051151
3,3453,0,0,0,0,1,0.0,0.0,-2.1290538163620196,-4.666906696165939
3,3454,0,0,0,0,1,0.0,0.0,-3.506472287388614,-3.650206432181565
3,3456,0,0,0,0,1,0.0,0.0,-3.2487462437863828,-1.1435666720131048
3,3458,0,0,0,0,1,0.0,0.0,-0.8535277990550352,-4.517398498436354
3,3460,0,0,0,0,1,0.0,0.0,-2.4657423657174133,-2.4354250234167036
3,3461,0,0,0,0,1,0.0,0.0,-5.94098172411504,-2.2282004919998584
3,3462,0,0,0,0,1,0.0,0.0,-6.063228420830608,-3.898688128928897
3,3463,1,0,0,0,1,0.0,0.0,0.11053194992911841,5.514336281584642
3,3466,1,0,0,0,1,0.0,0.0,4.586467084487194,8.866312466392522
3,3467,0,0,0,0,1,0.0,0.0,-3.4438833439690404,-0.9573313839829405
3,3468,0,0,0,0,1,0.0,0.0,-0.1133696733940418,3.563897796938125
3,3469,1,0,0,0,1,0.0,0.0,3.8348758568101853,5.450746314544611
3,3470,0,0,0,0,1,0.0,0.0,-0.5857321899356889,-1.3771184272821666
3,3471,0,0,0,0,1,0.0,0.0,-5.75351149685575,-4.427758438343109
3,3472,0,0,0,0,1,0.0,0.0,-0.03134103584470199,-2.779916506051055
3,3473,0,0,0,0,1,0.0,0.0,-4.193722329436511,1.179973303160368
3,3474,1,0,0,0,1,0.0,0.0,1.0412545775476942,3.102530680847697
3,3476,0,0,0,0,1,0.0,0.0,-2.824558313159577,1.2705273722147445
3,3477,1,0,0,0,1,0.0,0.0,1.2534855267600271,5.323442236451907
3,3478,0,0,0,0,1,0.0,0.0,-2.8058645673265707,2.458809436626295
3,3479,0,0,0,0,1,0.0,0.0,-0.1138487250016102,-0.15639519330263474
3,3480,1,0,0,0,1,0.0,0.0,2.9127114647086607,8.001274307551789
3,3481,0,0,0,0,1,0.0,0.0,0.3037843486211135,0.7747236739983583
3,3482,0,0,0,0,1,0.0,0.0,-1.1555855108139874,0.8093521628899487
3,3484,1,1,1,0,1,1.0,0.0,4.698486380120324,6.521023690008766
3,3486,0,0,0,0,1,0.0,0.0,-1.4237848311224164,3.0572256700774725
3,3487,0,0,0,0,1,0.0,0.0,-6.017861770760335,-0.23618955682351095
3,3488,1,0,0,0,1,0.0,0.0,3.5707900680803517,7.508780839360988
3,3490,1,0,0,0,1,0.0,0.0,3.7909994074334588,5.172262991500498
3,3494,0,0,0,0,1,0.0,0.0,-1.1824628743137497,3.1541015875071396
3,3495,0,0,0,0,1,0.0,0.0,-4.292290519954688,1.1461801767026378
3,3497,1,0,0,0,1,0.0,0.0,1.3521621586508639,5.442729361452216
3,3499,0,0,0,0,1,0.0,0.0,-1.1617832337897556,0.6915701208595166
3,3500,0,0,0,0,1,0.0,0.0,-5.147168886149394,-6.169666255204756
3,3501,1,0,0,0,1,0.0,0.0,4.318034594541049,8.670666863733235
3,3505,0,0,0,0,1,0.0,0.0,-4.979851478516433,-5.131473119965352
3,3507,1,1,1,0,1,1.0,0.0,5.118359122265963,4.770040175057573
3,3509,0,0,0,0,1,0.0,0.0,0.8514893859504382,-0.09538150224033393
3,3510,0,0,0,0,1,0.0,0.0,-2.6961773641406115,-1.0370668057044343
3,3512,0,0,0,0,1,0.0,0.0,1.0382291277846203,0.7476125390469917
3,3513,0,0,0,0,1,0.0,0.0,-2.3833346895978558,-1.631792741833158
3,3514,0,0,0,0,1,0.0,0.0,-2.6927634288184095,-4.051774244501524
3,3515,0,0,0,0,1,0.0,0.0,-0.6110999373467034,1.0902521376234982
3,3517,0,0,0,0,1,0.0,0.0,-5.522296690736225,0.6531740349248967
3,3518,1,0,0,0,1,0.0,0.0,5.909466755737119,9.462599560825542
3,3522,0,0,0,0,1,0.0,0.0,-7.346031768322863,-1.7099658406750118
3,3523,0,0,0,0,1,0.0,0.0,-7.994441026861199,-4.283359537705652
3,3526,0,0,0,0,1,0.0,0.0,-2.840816995702533,-1.7356740330841052
3,3528,0,0,0,0,1,0.0,0.0,-0.4507849884187181,-2.4097648926959288
3,3529,0,0,0,0,1,0.0,0.0,-1.3925321485495386,-0.5736477036963692
3,3533,0,0,0,0,1,0.0,0.0,-6.812601389534988,-3.5268749344083083
3,3535,1,0,0,0,1,0.0,0.0,3.883606152207486,8.451483710279021
3,3536,0,0,0,0,1,0.0,0.0,-0.5662757852642113,1.338354703127415
3,3537,0,0,0,0,1,0.0,0.0,-1.778282683204501,-1.3073269304751995
3,3539,0,0,0,0,1,0.0,0.0,-0.6371427373928491,-4.935628606572005
3,3540,1,0,0,0,1,0.0,0.0,2.352988305455061,7.3922423842386955
3,3542,0,0,0,0,1,0.0,0.0,-4.54729831411874,-2.710935857512137
3,3544,0,0,0,0,1,0.0,0.0,-3.325765883184114,-2.928918782092584
3,3546,0,0,0,0,1,0.0,0.0,-3.2204953979353315,-2.503577055057141
3,3547,1,0,0,0,1,0.0,0.0,2.614684161209279,4.763057932234053
3,3548,1,1,1,0,1,1.0,0.0,5.153091049020324,4.1226396180821805
3,3550,0,0,0,0,1,0.0,0.0,-2.317085887970551,1.0937989396415195
3,3551,0,0,0,0,1,0.0,0.0,-2.3373825567511552,-0.3482656380853643
3,3552,0,0,0,0,1,0.0,0.0,-6.62624558333457,0.595100412822053
3,3556,0,0,0,0,1,0.0,0.0,-1.980425871427464,-1.8358613909615042
3,3557,0,0,0,0,1,0.0,0.0,-0.426607795736819,-0.21863102449471927
3,3559,0,0,0,0,1,0.0,0.0,-1.302425928597161,2.734436733310587
3,3562,1,0,0,0,1,0.0,0.0,3.244077415573919,4.732348588337963
3,3563,0,0,0,0,1,0.0,0.0,-3.25450421109352,-2.8536208325969694
3,3566,0,0,0,0,1,0.0,0.0,-2.692109935444976,-4.239041322463138
3,3568,0,0,0,0,1,0.0,0.0,-3.523416051129499,0.7919769448991971
3,3569,0,0,0,0,1,0.0,0.0,0.395355763364765,-0.8905496910229178
3,3571,0,0,0,0,1,0.0,0.0,-2.1204048279179526,-4.317585167762663
3,3573,1,0,0,0,1,0.0,0.0,0.9231876252466575,5.8010988655602045
3,3574,0,0,0,0,1,0.0,0.0,-3.157999650367861,-3.154909444670426
3,3575,1,1,1,0,1,1.0,0.0,5.385115854457295,5.310382069994504
3,3577,1,0,0,0,1,0.0,0.0,2.965915502922674,4.437036530067902
3,3579,0,0,0,0,1,0.0,0.0,-2.488696235675742,-1.5371864625070686
3,3580,0,0,0,0,1,0.0,0.0,-3.8604397433348243,-1.8608688323021927
3,3581,0,0,0,0,1,0.0,0.0,-3.5633538216179703,-1.574218369620754
3,3583,0,0,0,0,1,0.0,0.0,-1.747910068216941,-3.1382124015159496
3,3584,0,0,0,0,1,0.0,0.0,-1.489435132283957,0.061477075140089765
3,3585,0,0,0,0,1,0.0,0.0,1.7736783828656406,3.031092365799889
3,3586,0,0,0,0,1,0.0,0.0,-8.319246201579396,-2.936177002753873
3,3587,0,0,0,0,1,0.0,0.0,-1.0384195006850574,1.367332836747548
3,3590,0,0,0,0,1,0.0,0.0,-3.713252221174752,-3.49275937081791
3,3592,0,0,0,0,1,0.0,0.0,-3.4161146549761563,-0.6376484837999565
3,3595,1,0,0,0,1,0.0,0.0,2.579406864554097,4.173857119526901
3,3596,1,0,0,0,1,0.0,0.0,3.4834444574564776,8.282260821953832
3,3598,0,0,0,0,1,0.0,0.0,-7.155751955899679,-3.707705195881741
3,3604,0,0,0,0,1,0.0,0.0,0.04345036958411047,-1.7762795439516545
3,3609,0,0,0,0,1,0.0,0.0,0.88150802279119,1.403810981193742
3,3610,1,0,0,0,1,0.0,0.0,1.555214388456042,4.252504944934392
3,3611,0,0,0,0,1,0.0,0.0,-2.5021389179171125,-3.449021119218293
3,3613,1,1,1,0,1,1.0,0.0,5.414331410539763,4.915118907262116
3,3615,1,0,0,0,1,0.0,0.0,3.0242844743701833,6.608585027500033
3,3617,0,0,0,0,1,0.0,0.0,0.6752638653586432,-1.1928967266931008
3,3620,1,0,0,0,1,0.0,0.0,3.6494538109317087,5.472783226468085
3,3623,0,0,0,0,1,0.0,0.0,-2.8708050890692856,-3.3857824653946764
3,3625,1,0,0,0,1,0.0,0.0,2.2103439811319885,6.310999930846289
3,3626,0,0,0,0,1,0.0,0.0,-5.92817628342398,-5.022963961292339
3,3630,0,0,0,0,1,0.0,0.0,-10.495448240592747,-3.3272702391081967
3,3631,0,0,0,0,1,0.0,0.0,-0.6243399508674712,0.3474918791779393
3,3632,0,0,0,0,1,0.0,0.0,-1.6626958272575088,-3.079104566172131
3,3633,1,0,0,0,1,0.0,0.0,3.448951406724869,6.781801390456115
3,3635,0,1,1,0,1,1.0,0.0,0.025303738569359413,-3.492919225713312
3,3637,1,0,0,0,1,0.0,0.0,2.8649517045306796,2.8974760207217587
3,3638,1,0,0,0,1,0.0,0.0,1.7453033864913583,4.4510630302340015
3,3639,0,0,0,0,1,0.0,0.0,-2.6117161869212233,-2.0684639639967024
3,3640,0,0,0,0,1,0.0,0.0,-0.0469975514982513,-0.46269312683310043
3,3644,1,1,1,0,1,1.0,0.0,6.85297174125548,7.91945196502725
3,3645,1,0,0,0,1,0.0,0.0,4.105491454723941,5.588368573629207
3,3646,1,0,0,0,1,0.0,0.0,1.7377365656474901,3.110646158350395
3,3647,0,0,0,0,1,0.0,0.0,-8.960260783665609,0.44692260120018784
3,3648,1,0,0,0,1,0.0,0.0,1.2308580651355594,2.6910710187832887
3,3651,1,0,0,0,1,0.0,0.0,2.608232972768664,4.366254268067257
3,3652,0,0,0,0,1,0.0,0.0,-3.3797558761103055,-1.1665368084150087
3,3653,0,0,0,0,1,0.0,0.0,-2.1814124721944226,0.06661622726866406
3,3654,0,0,0,0,1,0.0,0.0,-5.131831241194221,-2.457533645551739
3,3655,0,0,0,0,1,0.0,0.0,0.17603301955954742,0.050461850896067695
3,3656,0,0,0,0,1,0.0,0.0,-1.0594619038149302,-1.7395381020659642
3,3657,0,0,0,0,1,0.0,0.0,-6.131741308551744,-0.6768181337820725
3,3658,0,0,0,0,1,0.0,0.0,0.956113519178081,-0.2011067357736459
3,3659,0,0,0,0,1,0.0,0.0,-8.755225852283898,-2.0792123400770857
3,3660,0,0,0,0,1,0.0,0.0,-5.090875758795076,-1.4104351446050976
3,3662,0,0,0,0,1,0.0,0.0,-0.28434174707021,1.3680784834501316
3,3665,0,0,0,0,1,0.0,0.0,-2.654598292173583,-1.5136837850572313
3,3666,1,0,0,0,1,0.0,0.0,1.0871139427945575,2.7939552961098864
3,3667,1,0,0,0,1,0.0,0.0,1.521249565017661,2.2767935267563986
3,3669,1,0,0,0,1,0.0,0.0,2.645154613761563,4.11374653020254
3,3671,0,0,0,0,1,0.0,0.0,-0.6472313066392574,-0.9119415448023325
3,3672,0,0,0,0,1,0.0,0.0,-2.7272714446464486,-5.188067599825824
3,3673,1,0,0,0,1,0.0,0.0,2.3507435030379784,4.610041834241642
3,3674,1,1,1,0,1,1.0,0.0,6.059051073211395,9.41508696522413
3,3676,1,0,0,0,1,0.0,0.0,4.167029349033947,6.1430142148253974
3,3677,0,0,0,0,1,0.0,0.0,-5.134744916176253,-1.4263480766699692
3,3683,0,0,0,0,1,0.0,0.0,-3.1024364057292275,-0.012375433653557921
3,3684,0,0,0,0,1,0.0,0.0,-6.540022977749257,-1.9529742143087396
3,3686,1,0,0,0,1,0.0,0.0,3.7024924204695484,5.286301178319647
3,3687,0,0,0,0,1,0.0,0.0,-1.5139608236169453,-6.107158487277481
3,3689,1,0,0,0,1,0.0,0.0,4.292616683037943,6.782176144007972
3,3691,1,0,0,0,1,0.0,0.0,2.7493049873855275,5.512574195973617
3,3694,0,0,0,0,1,0.0,0.0,-2.221809285427689,-3.669894697668267
3,3695,1,0,0,0,1,0.0,0.0,1.429496506243816,8.30805427207814
3,3696,0,0,0,0,1,0.0,0.0,-2.2002522603160424,-0.3810041351927102
3,3699,0,0,0,0,1,0.0,0.0,-4.416200984053194,-2.5244176219130585
3,3702,0,0,0,0,1,0.0,0.0,-6.088684372734949,-0.8237940576199347
3,3707,0,0,0,0,1,0.0,0.0,-2.9488555343247116,0.5332740485391085
3,3709,1,0,0,0,1,0.0,0.0,3.931058236332105,9.130334037915963
3,3711,0,0,0,0,1,0.0,0.0,-3.2908128753550807,-2.0270306944117933
3,3712,0,0,0,0,1,0.0,0.0,0.6845934995718057,-0.08565584517036734
3,3713,1,0,0,0,1,0.0,0.0,3.13235816587172,5.9873021802670365
3,3714,1,0,0,0,1,0.0,0.0,2.417214120828769,6.638141077928125
3,3716,0,0,0,0,1,0.0,0.0,-3.1362399518487463,-4.521735116046704
3,3717,0,0,0,0,1,0.0,0.0,-2.3752998882385117,-2.9603850126805216
3,3718,0,0,0,0,1,0.0,0.0,-3.6555681247645504,-3.3947108126637717
3,3722,0,0,0,0,1,0.0,0.0,-8.144501854938785,-6.323647846357938
3,3723,0,0,0,0,1,0.0,0.0,-2.4931585209112312,-3.1150179798120536
3,3724,0,0,0,0,1,0.0,0.0,-6.875309818892605,-2.266210716002326
3,3725,0,0,0,0,1,0.0,0.0,0.7257771296892122,3.8228398487833815
3,3728,0,0,0,0,1,0.0,0.0,-0.16639479284831943,-0.7081083427950345
3,3729,0,0,0,0,1,0.0,0.0,-1.211219269599952,-0.0850721291262107
3,3730,1,0,0,0,1,0.0,0.0,2.6315888920992863,5.041369864775612
3,3734,0,0,0,0,1,0.0,0.0,-7.740040300539272,0.46209286485812257
3,3735,0,0,0,0,1,0.0,0.0,-1.0658616872219366,-2.002963386515201
3,3737,1,1,1,0,1,1.0,0.0,5.1731811518106,4.418373353439897
3,3739,1,0,0,0,1,0.0,0.0,2.340518342351424,5.3950546564391235
3,3740,0,0,0,0,1,0.0,0.0,-2.9704454484260223,-2.557418703660546
3,3743,1,0,0,0,1,0.0,0.0,1.8003300956521167,2.7449310662178092
3,3744,0,0,0,0,1,0.0,0.0,-1.2427810143943636,0.23285241899078307
3,3745,1,0,0,0,1,0.0,0.0,1.6700106974011208,4.563433503346689
3,3747,0,0,0,0,1,0.0,0.0,-0.9260554286749461,-1.418199079542793
3,3749,0,0,0,0,1,0.0,0.0,1.4483586433325664,0.018714549054683782
3,3750,1,1,1,0,1,1.0,0.0,5.083526433822651,7.353429730636298
3,3754,0,0,0,0,1,0.0,0.0,-1.3523242237955035,1.6007301902863549
3,3755,1,0,0,0,1,0.0,0.0,3.911259335296109,5.728180818552973
3,3756,0,0,0,0,1,0.0,0.0,-2.498787235375276,-1.0072921284489038
3,3757,0,0,0,0,1,0.0,0.0,1.298466394087095,1.1683746215074968
3,3759,0,0,0,0,1,0.0,0.0,-3.011771757294131,1.3900169795920563
3,3763,0,0,0,0,1,0.0,0.0,-4.454004612551338,-4.510565119992619
3,3764,0,0,0,0,1,0.0,0.0,0.47613679642204604,2.4390231733792187
3,3765,0,0,0,0,1,0.0,0.0,-2.0637621455389143,-0.8814980404484796
3,3766,0,0,0,0,1,0.0,0.0,-0.49067877565464507,-0.12683913951405468
3,3767,0,0,0,0,1,0.0,0.0,-1.8840203317692314,-1.9040836349284855
3,3771,0,0,0,0,1,0.0,0.0,-3.8233436893055632,-2.362076962220385
3,3772,0,0,0,0,1,0.0,0.0,-1.7317609458118275,-2.631438576801355
3,3774,0,0,0,0,1,0.0,0.0,-4.5532190325158615,-2.5597888249948073
3,3777,0,0,0,0,1,0.0,0.0,-1.4818670794625126,3.2848296590557027
3,3780,0,0,0,0,1,0.0,0.0,-8.401429601502114,-0.4267967713978577
3,3782,0,0,0,0,1,0.0,0.0,-1.8381072577490534,-1.7967621431525032
3,3783,0,0,0,0,1,0.0,0.0,-2.3523373141980684,-4.7976817069262845
3,3784,0,0,0,0,1,0.0,0.0,0.5550490335487408,1.738343670766526
3,3785,0,0,0,0,1,0.0,0.0,-4.045202044066126,-2.1242342134069414
3,3787,0,0,0,0,1,0.0,0.0,-2.5165855915971607,-0.4325556285765108
3,3789,0,0,0,0,1,0.0,0.0,-0.8184458064702582,0.15755778862432612
3,3794,1,0,0,0,1,0.0,0.0,3.140229812621171,6.33969055694069
3,3795,1,0,0,0,1,0.0,0.0,1.1555912050233204,5.082887405553426
3,3797,1,0,0,0,1,0.0,0.0,5.431420812912583,10.088632945630366
3,3799,1,0,0,0,1,0.0,0.0,2.604625325988924,6.0394440413046855
3,3800,1,1,1,0,1,1.0,0.0,2.8318034840968784,2.186362810096513
3,3801,0,0,0,0,1,0.0,0.0,-1.0663345581626116,-2.315291998151731
3,3802,1,0,0,0,1,0.0,0.0,3.564540722089969,5.317966851522185
3,3804,0,0,0,0,1,0.0,0.0,-3.288873801244593,-1.5520424559152917
3,3807,0,0,0,0,1,0.0,0.0,-4.04678669551873,-3.976251377206853
3,3809,0,0,0,0,1,0.0,0.0,-0.6637576582123608,-1.2671048506308273
3,3810,0,0,0,0,1,0.0,0.0,-8.796032786766647,-4.105913927742412
3,3811,0,0,0,0,1,0.0,0.0,0.23319451127025004,1.4956152195789953
3,3812,1,0,0,0,1,0.0,0.0,-2.9586260769018065,3.370818528486539
3,3815,0,0,0,0,1,0.0,0.0,-0.407764407769346,-0.28542861456945884
3,3818,1,0,0,0,1,0.0,0.0,2.90826392801618,6.508944464029137
3,3819,0,0,0,0,1,0.0,0.0,-2.1211078256115843,-0.7961068506176534
3,3821,0,0,0,0,1,0.0,0.0,-1.6455181197841382,0.2940230647322232
3,3822,0,0,0,0,1,0.0,0.0,0.9166250098176094,2.243974380886956
3,3824,1,0,0,0,1,0.0,0.0,1.5772157307557237,8.941790493987025
3,3825,0,0,0,0,1,0.0,0.0,-1.5582691737878895,-0.5429339940180775
3,3827,0,0,0,0,1,0.0,0.0,-3.8386915284798153,-2.6345651661976106
3,3829,0,0,0,0,1,0.0,0.0,-1.500628215779199,-3.899644902186565
3,3830,0,0,0,0,1,0.0,0.0,-3.1442169834737577,-1.8136069165467694
3,3832,0,0,0,0,1,0.0,0.0,1.7782707369804025,1.19839143036748
3,3833,0,0,0,0,1,0.0,0.0,-5.711709044784562,-2.3543941758454228
3,3834,0,0,0,0,1,0.0,0.0,-1.9046403277171684,0.15491339355416572
3,3835,1,0,0,0,1,0.0,0.0,3.5666170020330004,6.536781661722664
3,3838,0,0,0,0,1,0.0,0.0,-3.410824614140184,-3.7301796445018507
3,3839,0,0,0,0,1,0.0,0.0,-0.6956646688395545,-0.6779337457208017
3,3840,1,0,0,0,1,0.0,0.0,1.3544498692069826,6.983959191412788
3,3841,0,0,0,0,1,0.0,0.0,-2.85087279951553,-3.969504299583013
3,3843,1,1,1,0,1,1.0,0.0,4.749269555306561,5.060842581540227
3,3844,0,0,0,0,1,0.0,0.0,-0.7773470328748611,-1.5134311021889453
3,3847,0,0,0,0,1,0.0,0.0,-2.6186569954819765,-2.2562233423240765
3,3848,0,0,0,0,1,0.0,0.0,-2.212812898666078,-0.1929106598836251
3,3849,0,0,0,0,1,0.0,0.0,0.929023332863474,0.1501670236043714
3,3852,1,0,0,0,1,0.0,0.0,5.734446047849309,10.385874114198058
3,3853,0,1,1,0,1,1.0,0.0,2.0819145028795294,0.3047515336302105
3,3854,1,0,0,0,1,0.0,0.0,3.6225448323921694,5.66017885324605
3,3856,0,0,0,0,1,0.0,0.0,-5.397820581107031,-1.7792481845626633
3,3859,0,0,0,0,1,0.0,0.0,-6.0544920635939015,-1.6793600022311121
3,3860,0,0,0,0,1,0.0,0.0,-4.250822852117385,-2.96130727462781
3,3862,0,0,0,0,1,0.0,0.0,-2.6866724234016957,-4.466326923976994
3,3863,1,0,0,0,1,0.0,0.0,1.5765690854482592,5.563670980664428
3,3865,1,0,0,0,1,0.0,0.0,2.7085031010964404,5.675321251636669
3,3866,1,1,1,0,1,1.0,0.0,3.4221871354629947,2.184656630789286
3,3868,0,0,0,0,1,0.0,0.0,-4.554125218262491,-0.572943352623182
3,3870,1,0,0,0,1,0.0,0.0,1.5704144558997517,3.929606472355787
3,3871,1,0,0,0,1,0.0,0.0,0.3066032737009783,6.263221965033594
3,3873,0,0,0,0,1,0.0,0.0,0.4547528101741899,-2.963527379654661
3,3874,0,0,0,0,1,0.0,0.0,1.4244842570948897,2.532292457756811
3,3876,0,0,0,0,1,0.0,0.0,-1.6646150404092839,-3.6644107735784948
3,3878,0,0,0,0,1,0.0,0.0,-1.897846242396955,-2.1806054253120193
3,3880,1,0,0,0,1,0.0,0.0,1.6010648170997666,4.162578892326708
3,3881,1,0,0,0,1,0.0,0.0,2.417593641917429,4.291099696809447
3,3882,1,0,0,0,1,0.0,0.0,3.1122158611817077,6.826245670332198
3,3883,1,0,0,0,1,0.0,0.0,2.4861886611775237,6.282049206728483
3,3887,1,0,0,0,1,0.0,0.0,4.436422196709776,10.144372289574708
3,3895,1,0,0,0,1,0.0,0.0,1.9743392279326588,5.399017376510181
3,3897,1,0,0,0,1,0.0,0.0,1.2366383127844753,5.6550020956481735
3,3899,1,0,0,0,1,0.0,0.0,4.477262145840221,9.008470168360176
3,3903,0,0,0,0,1,0.0,0.0,-1.929492423962684,-1.2830255329565021
3,3904,0,0,0,0,1,0.0,0.0,-3.7933952542711555,-6.109893656047026
3,3906,0,0,0,0,1,0.0,0.0,-1.8823242448961637,-0.6071823100000342
3,3908,0,0,0,0,1,0.0,0.0,-1.765719785240723,1.025164901681092
3,3911,1,0,0,0,1,0.0,0.0,3.5785300673757896,6.29808855019737
3,3912,0,0,0,0,1,0.0,0.0,-2.768025527587346,-6.238652140218395
3,3913,0,0,0,0,1,0.0,0.0,-3.4652389210603287,-5.764068076245971
3,3914,0,0,0,0,1,0.0,0.0,-0.5112373522067954,-0.5894027074421824
3,3915,0,0,0,0,1,0.0,0.0,1.7058653308912517,-1.2753515405088198
3,3916,1,0,0,0,1,0.0,0.0,0.5403820232873537,4.0589075752216175
3,3918,0,0,0,0,1,0.0,0.0,-0.3098709537750764,-1.8121590322468462
3,3919,0,0,0,0,1,0.0,0.0,0.45563757107453706,2.269926776037321
3,3920,1,0,0,0,1,0.0,0.0,1.3365117782398817,6.01311443723716
3,3923,0,0,0,0,1,0.0,0.0,-3.7684897248266926,-1.0742661687418622
3,3924,0,0,0,0,1,0.0,0.0,-4.998584190245269,-2.383654420943869
3,3926,0,0,0,0,1,0.0,0.0,-2.331644225686393,0.8442754447558638
3,3928,0,0,0,0,1,0.0,0.0,-1.6311526263801785,0.5329363003086036
3,3929,0,0,0,0,1,0.0,0.0,-0.3989198050974964,-3.6913540669176603
3,3931,0,0,0,0,1,0.0,0.0,-2.8038151492320944,2.459175063392405
3,3933,1,0,0,0,1,0.0,0.0,0.8070361181927339,8.173754171587692
3,3934,0,0,0,0,1,0.0,0.0,-4.209809461065277,-0.4102641783125624
3,3936,0,0,0,0,1,0.0,0.0,-6.789091575297498,-0.7114108496837992
3,3941,1,1,1,0,1,1.0,0.0,3.990216047251742,4.04572590479367
3,3942,0,0,0,0,1,0.0,0.0,0.13837755607300378,2.6927727255312544
3,3945,0,0,0,0,1,0.0,0.0,-1.4487419143586424,3.1131014200253446
3,3947,1,0,0,0,1,0.0,0.0,4.983372270071397,8.425060855370553
3,3950,1,0,0,0,1,0.0,0.0,2.8001045278496237,6.232752672020191
3,3951,1,0,0,0,1,0.0,0.0,0.6353609453234661,5.967124088745551
3,3952,0,0,0,0,1,0.0,0.0,-2.4615889408617884,-1.2288404657661196
3,3954,1,0,0,0,1,0.0,0.0,2.3087718713353285,4.045291997303439
3,3955,0,0,0,0,1,0.0,0.0,-2.812426382308542,-0.24702253137842323
3,3957,0,0,0,0,1,0.0,0.0,-4.272780981287219,1.4106471475863407
3,3958,0,0,0,0,1,0.0,0.0,-0.30473314730927464,-2.3182755627485028
3,3959,0,0,0,0,1,0.0,0.0,-1.6305063378350297,-4.478134646519711
3,3960,0,0,0,0,1,0.0,0.0,0.33388879706507113,-2.1086815968340407
3,3964,1,1,1,0,1,1.0,0.0,1.353089370080909,-2.0231237392844044
3,3965,0,0,0,0,1,0.0,0.0,-2.1000053945858492,-0.5736694520563539
3,3966,0,0,0,0,1,0.0,0.0,-4.331524544019582,-1.0069301987463835
3,3967,0,0,0,0,1,0.0,0.0,-4.091898395599363,-3.933800741733619
3,3968,1,1,1,0,1,1.0,0.0,7.168348419485366,11.25656035995479
3,3970,0,0,0,0,1,0.0,0.0,2.1987031130644556,-0.32171832970111264
3,3972,1,1,1,0,1,1.0,0.0,5.85047783704645,7.584012304236665
3,3973,0,0,0,0,1,0.0,0.0,-2.642757247513549,0.976222130446992
3,3974,0,0,0,0,1,0.0,0.0,-3.743169913783375,0.27916280334381177
3,3976,0,0,0,0,1,0.0,0.0,-0.5721153494453717,-0.9516402726260325
3,3977,1,0,0,0,1,0.0,0.0,2.267066048696539,6.327559493913457
3,3979,0,0,0,0,1,0.0,0.0,-3.9304244397908734,-1.0301234232427736
3,3981,1,0,0,0,1,0.0,0.0,4.584552626289717,7.707538175020153
3,3982,0,0,0,0,1,0.0,0.0,0.04393126515942719,-1.8997894043716832
3,3983,1,0,0,0,1,0.0,0.0,3.613538487895183,5.751718734848202
3,3984,1,0,0,0,1,0.0,0.0,5.116427402342092,7.8484329308020895
3,3986,0,0,0,0,1,0.0,0.0,2.342853153521062,0.04318584494974753
3,3988,0,0,0,0,1,0.0,0.0,-3.7825499380968717,1.4829636939866042
3,3991,0,0,0,0,1,0.0,0.0,1.1711934685506946,-1.767783072302302
3,3995,0,0,0,0,1,0.0,0.0,-3.844369740940542,-1.4988797855266471
3,3996,0,0,0,0,1,0.0,0.0,-5.491428429172145,0.3357227102342539
4,2,0,0,0,0,1,0.0,0.0,-0.07334375688567973,-0.4807027270791236
4,4,0,0,0,0,1,0.0,0.0,-3.1063972878943678,-0.38412366184663277
4,5,0,0,0,0,1,0.0,0.0,-10.21081454194725,-2.918103148904129
4,6,1,0,0,0,1,0.0,0.0,1.3541832261745905,6.736054615816012
4,7,1,0,0,0,1,0.0,0.0,1.4604921091221343,2.654988251699365
4,8,1,0,0,0,1,0.0,0.0,3.8162747451342693,7.143569904982748
4,9,0,0,0,0,1,0.0,0.0,-6.2958933793976986,-0.9609044893787659
4,14,1,1,1,0,1,1.0,0.0,5.654100053160636,9.920442084342056
4,15,0,0,0,0,1,0.0,0.0,-2.9540002787768334,-0.5740867123737101
4,16,0,0,0,0,1,0.0,0.0,-0.6677812325047368,-2.0232927909634992
4,17,0,0,0,0,1,0.0,0.0,-5.351379991958995,-3.628466782868111
4,19,1,0,0,0,1,0.0,0.0,2.562092735827739,7.1095001810812555
4,23,1,1,1,0,1,1.0,0.0,3.4587159697138388,4.344655981071471
4,28,0,0,0,0,1,0.0,0.0,-0.034241706207331135,-2.625242426430417
4,29,0,0,0,0,1,0.0,0.0,-3.9958910099214844,2.12231137638392
4,30,1,0,0,0,1,0.0,0.0,3.8708166187905197,9.641083513771388
